id,product_name,barcode,unit,category,brand,inventory,stock,expiry,purchase_price,sale_price,price_per_unit,tax,unit_name,unit_conversion
,CORTIDERM 1% CREAM 30GM,,NOS,,,0,10,180,0,0,0,0,,
,CORRECTION WHITENING SOAP FOR SENSITIVE AREA 85GM,,,,,0,0,0,0,0,0,5,,
,CORRECTION WHITENING ROLL ON ULTRA BABY BLUE 60ML,,,,,0,0,0,0,0,0,5,,
,CORRECTION WHITENING ROLL ON ELDER ROSE SCENT 60ML,,,,,0,10,180,3.179,4.075,0,5,,
,CORRECTION UNDER EYE CREAM 15ML,,NOS,,,0,10,180,0,0,0,5,,
,CORRECTION NATURAL WHITENING SOAP 85GM,,NOS,COSMETICS,,6,10,180,0,0,0,5,,
,CORRECTION ADVANCED WHITENING CREAM 50ML,,NOS,,,0,10,180,0,0,0,0,,
,CORONA CHILDREN TOOTH BRUSH,,NOS,,,0,10,180,0,0,0,0,,
,CORNEX GEL 15GM,,NOS,,,2,10,180,0,0,0,5,,
,CORN REMOVERS PLASTER PEDIFIX 6S,,,,,0,10,180,1.038,1.6,0,0,,
,CORN REMOVERS PEDIFIX 6S,,NOS,SURGICALS,,14,0,0,0,0,0,0,,
,CORN CAPS PLASTER 4S,,NOS,,,0,10,180,0,0,0,0,,
,COREGA ULTRA CREAM 40ML,,NOS,DENTAL,,0,10,180,0,0,0,0,,
,COREGA SUPER CREAM 40ML,,NOS,DENTAL,,23,10,180,0,0,0,0,,
,COREGA DENTURE CLEANSER TAB 36S,,NOS,DENTAL,,5,10,180,0,0,0,5,,
,CORE TESTS MIDSTREAM PREG TEST,,NOS,,,0,10,180,0,0,0,0,,
,CORE TESTS HCG PREGNANCY TEST,,NOS,,,0,10,180,0,0,0,0,,
,CORDO SPRAY 60ML,,NOS,,,0,10,180,0,0,0,0,,
,COOLPAD PLUS FEVER PATCHES 6S,,NOS,SURGICALS,,50,10,180,0,0,0,0,,
,COOLEX BURN RELIEF SPRAY 50ML,,NOS,,,0,10,180,0,0,0,0,,
,COOL PAD PLUS FEVER PATCHES 6S,,,,,0,10,180,1.026,1.95,0,0,,
,COOL PAD 6S,,NOS,,,0,10,180,0,0,0,0,,
,CONTROL LUB GEL WARM TOUCH 75ML,,NOS,,,0,10,180,0,0,0,5,,
,CONTROL LUB GEL NATURE 75ML,,NOS,,,0,10,180,0,0,0,0,,
,CONTROL LUB GEL CHOCOLATE 75ML,,NOS,,,0,10,180,0,0,0,5,,
,CONTROL LUB GEL ALOE 75ML,,NOS,,,0,10,180,0,0,0,5,,
,CONTROL FINISSIMO CONDOMS 12S,,NOS,,,0,10,180,0,0,0,0,,
,CONTROL DELAY CONDOMS 12S,,NOS,SURGICALS,,258,10,180,0,0,0,0,,
,CONTRACTUBEX GEL 50GM,,NOS,,,0,10,180,0,0,0,0,,
,CONTRACTUBEX GEL 20GM,,NOS,,,0,10,180,0,0,0,0,,
,CONTOUR CREPE BANDAGE 10CMX4.5M,,NOS,,,0,10,180,0,0,0,0,,
,CONTIFLO OD 0.4MG CAPS 10S,,PACK,,,0,10,180,0,0,0,0,,
,CONFORT COLIQUE SYRUP 150ML,,NOS,,,0,10,180,0,0,0,0,,
,CONFORT BABY WET WIPES 72S,,NOS,,,0,10,180,0,0,0,0,,
,CONFORT BABY ANTI BACTERIAL WET WIPES 72S,,NOS,,,0,10,180,0,0,0,0,,
,CONFORMING BANDAGE 6CM,,NOS,SURGICALS,,180,10,180,0,0,0,0,,
,CONFORMING BANDAGE 5CM,,NOS,SURGICALS,,0,10,180,0,0,0,0,,
,CONFORMING BANDAGE 15CM,,NOS,SURGICALS,,108,10,180,0,0,0,0,,
,CONFORMING BANDAGE 10CM,,NOS,SURGICALS,,432,10,180,0,0,0,0,,
,CONFIDO TAB 120S,,NOS,,,0,10,180,0,0,0,0,,
,CONCORD TOOTH BRUSH WITH CAP 1S,,NOS,,,0,10,180,0,0,0,0,,
,CONCORD TOOTH BRUSH 1S,,NOS,,,0,10,180,0,0,0,0,,
,CONCORD NAIL CUTTER,,NOS,,,0,10,180,0,0,0,0,,
,CONCORD INTERDENTAL TOOTHBRUSH 3S,,NOS,,,0,10,180,0,0,0,0,,
,CONCORD DENTAL TOOTHPICK 250S,,NOS,,,0,10,180,0,0,0,0,,
,CONCORD DENTAL FLOSS PICK 50S,,NOS,,,0,10,180,0,0,0,0,,
,CONCORD DELUXE SET,,NOS,,,0,10,180,0,0,0,0,,
,CONCORD COTTON BUDS 200S,,NOS,,,0,10,180,0,0,0,0,,
,CONCORD COTTON BUDS 100S,,NOS,,,0,10,180,0,0,0,0,,
,CONCOR 5MG TAB 30S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,CONCOR 2.5MG TAB 30S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,CONCOR 10MG TAB 30S,,PACK,,,0,10,180,0,0,0,0,STRIPS,3
,CONCON 1.5ML,,NOS,,,0,10,180,0,0,0,0,,
,CONCAVIT SYRUP 150ML,,NOS,,,0,10,180,0,0,0,0,,
,CONCAVIT DROPS 15ML,,NOS,DROPS,,18,10,180,0,0,0,0,,
,CONCAVIT CAPSULES 30S,,PACK,HEALTH AND WELLNESS,,2,10,180,0,0,0,0,STRIPS,2
,CONAZOL CREAM 30GM,,NOS,,,0,10,180,0,0,0,0,,
,CONAZOL 2% VAGINAL CREAM 78GM,,NOS,,,0,10,180,0,0,0,0,,
,COMMODE WHEEL CHAIR MARVEL,,NOS,SURGICALS,,2,10,180,0,0,0,0,,
,COMMODE CHAIR WITH WHEELS ORTHOTEC,,NOS,,,0,10,180,0,0,0,0,,
,COMMODE CHAIR WITH WHEEL WESTERN,,NOS,,,0,10,180,0,0,0,0,,
,COMMODE CHAIR WITH WHEEL MARVEL,,NOS,SURGICALS,,4,10,180,0,0,0,0,,
,COMMODE CHAIR WESTERN,,NOS,,,0,10,180,0,0,0,0,,
,COMMODE CHAIR MARVEL,,NOS,SURGICALS,,4,10,180,0,0,0,0,,
,COMBIVENT UNIT DOSE VIALS 2.5ML 20S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,COLOSPASMIN 100MG TAB 20S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,COLLOMAK SOLUTION 10ML,,NOS,,,0,10,180,0,0,0,0,,
,COLLEEN LIP CARE STRAWBERRY 4.7GM,,NOS,,,0,10,180,0,0,0,0,,
,COLLEEN LIP CARE CHERRY 4.7GM,,NOS,,,0,10,180,0,0,0,0,,
,COLLAGEN BEAUTY CREAM ROUSHUN 75 GM,,NOS,,,0,10,180,0,0,0,0,,
,COLGATE TOTAL PRO WHITENING 75ML,,NOS,,,0,10,180,0,0,0,0,,
,COLGATE TOTAL CLEAN MINT TOOTHPASTE 100ML,,NOS,,,0,10,180,0,0,0,0,,
,COLGATE PLAX MOUTHWASH 250ML,,NOS,,,0,10,180,0,0,0,0,,
,COLGATE PLAX MOUTH WASH 60ML,,NOS,,,0,10,180,0,0,0,0,,
,COLGATE PLAX FRESH TEA MOUTH WASH 500ML,,NOS,,,0,10,180,0,0,0,0,,
,COLGATE NAVIGATOR PLUS TOOTH BRUSH,,NOS,,,0,10,180,0,0,0,0,,
,COLGATE MAXIMUM CAVITY PROTECTION (MINT) TOOTHPAST,,NOS,,,0,10,180,0,0,0,0,,
,COLGATE KIDS TOOTHPASTE STRAWBERRY 50ML,,NOS,,,0,10,180,0,0,0,0,,
,COLGATE KIDS EXTRA SOFT TOOTH BRUSH,,NOS,,,0,10,180,0,0,0,0,,
,COLDA MARIS NASAL SPRAY 20ML,,NOS,,,0,10,180,0,0,0,0,,
,COLCIBRA 200MG CAP 30S,,PACK,,,0,10,180,0,0,0,0,STRIPS,3
,COFSILS ORANGE LOZENGES 30S,,PACK,LOZENGES,,95,10,180,0,0,0,0,STRIPS,3
,COFEX COUGH SYRUP 150ML,,NOS,,,0,10,180,0,0,0,0,,
,CODELEVE SYRUP 120ML,,NOS,SYRUP,,146,10,180,0,0,0,0,,
,COD LIVER OIL 1000MG CAPS 30S,,NOS,,,0,10,180,0,0,0,0,,
,COD LIVER CAP SS 60S,,NOS,,,0,10,180,0,0,0,0,,
,COD LIVER CAP SS 250S,,NOS,,,0,10,180,0,0,0,0,,
,COD LIVER CAP SS 120S,,NOS,,,0,10,180,0,0,0,0,,
,CO-DIOVAN 80/12.5MG TAB 28S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,CO-DIOVAN 160/12.5MG TAB 28S,,PACK,,,2,10,180,0,0,0,0,STRIPS,2
,CO-AVAZIR EYE OINMENT 5GM,,NOS,MEDICAL OINTMENTS & CREAM,,2,0,0,0,1.95,0,0,,
,CLOVIRAX 5% CREAM 2GM,,NOS,,,5,10,180,0,0,0,0,,
,CLOVE OIL KWICK RELEEF 10ML,,NOS,,,0,10,180,0,0,0,0,,
,CLOVE OIL GOVINDS 10ML,,NOS,,,0,10,180,0,0,0,0,,
,CLOVE OIL CLOCARE 10ML,,NOS,,,0,10,180,0,0,0,0,,
,CLOVE OIL B.P. BELLS 10ML,,NOS,,,0,10,180,0,0,0,0,,
,CLOTRIM 500MG VAG TAB 1S,,NOS,,,0,10,180,0,0,0,0,,
,CLOSEUP TOOTH PASTE 50ML,,NOS,,,0,10,180,0,0,0,0,,
,CLOMID 50MG TAB 10S,,PACK,,,0,10,180,0,0,0,0,,
,CLOFEN CREMAGEL 50GM,,NOS,,,0,10,180,0,0,0,0,,
,CLOFEN CREAMA GEL 20GM,,NOS,,,0,10,180,0,0,0,0,,
,CLOFEN 50MG TAB 20S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,CLOFEN 50MG TAB 10S ( BULK ),,NOS,,,0,10,180,0,0,0,0,,
,CLOFEN 25MG SUPPOSITORIES 10S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,CLOFEN 12.5MG SUPPOSITORY 10S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,CLOFAST-P 50MG TAB 20S,,PACK,TABLETS,,510,10,180,0,0,0,0,STRIPS,2
,CLODERM OINTMENT 25GM,,NOS,,,0,10,180,0,0,0,0,,
,CLODERM CREAM 25GM,,NOS,,,0,10,180,0,0,0,0,,
,CLINDACIN T SOLUTION 50ML,,NOS,,,0,10,180,0,0,0,0,,
,CLINDACIN 300MG CAPS 16S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,CLINDACIN 150MG CAPS 16S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,CLINARAM 150MG CAPS 16S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,CLEO DENT TRIPLE PROTECTION TOOTHBRUSH,,NOS,,,0,10,180,0,0,0,0,,
,CLEO DENT SUPER SENSITIVE TOOTHBRUSH,,NOS,,,0,10,180,0,0,0,0,,
,CLEO DENT SHARK KIDS TOOTHBRUSH,,NOS,DENTAL,,10,10,180,0,0,0,5,,
,CLEO DENT PRO CLINICAL DENTAL FLOSS,,NOS,DENTAL,,129,10,180,0,0,0,5,,
,CLEO DENT ORTHODONTIC WAX 2S,,NOS,DENTAL,,15,10,180,0,0,0,5,,
,CLEO DENT ORTHODONTIC TOOTHBRUSH,,NOS,DENTAL,,39,10,180,0,0,0,5,,
,CLEO DENT KIDS TOOTHBRUSH,,NOS,DENTAL,,32,10,180,0,0,0,5,,
,CLEO DENT INTERDENTAL BRUSHES 0.8MM 5S,,NOS,,,0,10,180,0,0,0,5,,
,CLEO DENT INTERDENTAL BRUSHES 0.6MM 5S,,NOS,,,0,10,180,0,0,0,0,,
,CLEO DENT DOUBLE PROTECTION TOOTHBRUSH,,NOS,,,0,10,180,0,0,0,0,,
,CLEO DENT DENTAL FLOSS TOOTHPICK 50S,,NOS,DENTAL,,24,10,180,0,0,0,5,,
,CLEO DENT CHARCOAL EXTRA WHITENING TOOTHPASTE 75ML,,NOS,,,0,10,180,0,0,0,0,,
,CLEAR BLUE PREGNANCY TEST 1S,,NOS,,,0,10,180,0,0,0,0,,
,CLEAR BLUE OVULATION TEST 10S,,,,,0,10,180,1.22,16.326,0,0,,
,CLEAN & CLEAR SPF12 NATURAL BRIGHT CREAM 50ML,,NOS,,,0,10,180,0,0,0,0,,
,CLEAN & CLEAR FACIAL CLEANSING BAR SOAP 75GM,,NOS,,,0,10,180,0,0,0,0,,
,CLEAN & CLEAR EXFOLIATING DAILY WASH 150ML,,NOS,,,0,10,180,0,0,0,0,,
,CLEAN & CLEAR BLACK HEAD CLEARING SCRUB 150ML,,NOS,,,0,10,180,0,0,0,0,,
,CLEAN & CLEAR BLACK HEAD CLEARING CLEANSER 200ML,,NOS,,,0,10,180,0,0,0,0,,
,CLEAN & CLEAR BLACK HEAD CLEARING BAR SOAP 75GM,,NOS,,,0,10,180,0,0,0,0,,
,CLAVOMID 625MG TAB 20S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,CLAVODAR 625MG TAB 20S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,CLAVODAR 400/57 FORTE SUSP 70ML,,NOS,,,0,10,180,0,0,0,0,,
,CLAVODAR 1GM TAB 14S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,CLASSIC ABN STETHOSCOPE,,NOS,,,0,10,180,0,0,0,0,,
,CLARIVA 500MG TAB 14S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,CLARIVA 250MG TAB 14S,,NOS,,,0,10,180,0,0,0,0,,
,CLARITT XL 500MG TAB 14S,,,,,0,10,180,3.47,5.51,0,0,STRIPS,2
,CLARITT 500MG TAB 14S,,PACK,,,0,10,180,0,0,0,0,,
,CLARITT 250MG/5ML SUSP 70ML,,NOS,,,0,10,180,0,0,0,0,,
,CLARITT 250MG TAB 14S,,PACK,,,0,10,180,0,0,0,0,,
,CLARITT 125MG/5ML SUSP 60ML,,NOS,,,0,10,180,0,0,0,0,,
,CLARITINE CHILD GRAPE SYRUP 120ML,,NOS,,,3,10,180,0,0,0,0,,
,CLARITINE 10MG TAB 30S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,CLARITINE 10MG TAB 10S,,NOS,,,26,10,180,0,0,0,0,,
,CLARINASE TAB 14S,,PACK,TABLETS,,12,10,180,0,0,0,0,STRIPS,2
,CLARIMAC 500MG TAB 14S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,CLARIDAR 500MG TAB 14S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,CLARIDAR 250MG TAB 14S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,CLARADONE VAGINAL DOUCHE 200ML,,NOS,,,0,10,180,0,0,0,0,,
,CLARADONE MOUTHWASH 200ML,,NOS,,,0,10,180,0,0,0,0,,
,CLARADINE MOUTH WASH 200ML,,NOS,,,0,10,180,0,0,0,0,,
,CLARA 5MG/5ML SYRUP 100ML,,NOS,SYRUP,,4,10,180,0,0,0,0,,
,CLARA 10MG TAB 10S,,PACK,TABLETS,,38,10,180,0,0,0,0,,
,CITRIN SYRUP 100ML,,NOS,,,0,10,180,0,0,0,0,,
,CITRA LOZENGES 20S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,CITIZEN WRIST BP MONITOR CH617,,NOS,SURGICALS,,0,10,180,0,0,0,5,,
,CITIZEN DIGITAL THERMOMETER,,NOS,,,0,10,180,0,0,0,0,,
,CIRRUS TAB 14S,,NOS,,,0,10,180,0,0,0,0,,
,CIPROPHARM 500MG TAB 10S,,NOS,TABLETS,,1,10,180,0,0,0,0,,
,CIPROMAX 750MG TAB 10S,,NOS,,,0,10,180,0,0,0,0,,
,CIPROMAX 500MG TAB 10S,,PACK,,,0,10,180,0,0,0,0,,
,CIPRODAR 500MG TAB 10S (BULK),,NOS,,,0,10,180,0,0,0,0,,
,CIPRODAR 500MG TAB 10S,,PACK,,,0,10,180,0,0,0,0,STRIPS,10
,CIPROCIN EYE/EAR DROPS 5ML,,NOS,,,0,10,180,0,0,0,0,,
,CIPROCIN 500MG TAB 10S,,NOS,,,0,10,180,0,0,0,0,,
,CIPROCIN 250MG TAB 10S,,NOS,,,0,10,180,0,0,0,0,,
,CIPRALEX 20MG TAB 28S,,PACK,,,2,10,180,0,0,0,0,STRIPS,2
,CIPRALEX 10MG TAB 28S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,CILOXAN 0.3% EYE/EAR DROPS 5ML,,NOS,,,0,10,180,0,0,0,0,,
,CIFLOX 500MG TAB 10S,,NOS,,,0,10,180,0,0,0,0,,
,CIALIS 5MG TAB 28S,,PACK,TABLETS,,1,10,180,0,0,0,0,STRIPS,2
,CIALIS 20MG TAB 4S,,PACK,TABLETS,,5,10,180,0,0,0,0,STRIPS,2
,CHORIOMON 5000 I.U. INJECTION,,NOS,,,0,10,180,0,0,0,0,,
,CHLOROHISTOL TAB 20S,,PACK,,,0,10,180,0,0,0,0,,
,CHLOROHISTOL SYRUP 100ML,,NOS,,,2,10,180,0,0,0,0,,
,CHLOROHISTOL 4MG TAB 20S (BULK),,NOS,,,0,10,180,0,0,0,0,,
,CHITOCAL CAPS 60S,,PACK,,,0,10,180,0,0,0,0,STRIPS,6
,CHILDREN CARTOON TOOTH BRUSH MAYALER,,NOS,,,0,10,180,0,0,0,0,,
,CHIC BABY MANICURE SET,,NOS,,,0,10,180,0,0,0,0,,
,CHERRY COTTON PAD 80S,,NOS,,,0,10,180,0,0,0,0,,
,CHERRY COTTON BUDS 200S,,NOS,,,0,10,180,0,0,0,0,,
,CHERRY COTTON BUDS 100S,,NOS,,,0,10,180,0,0,0,0,,
,CEVITIL 1GM VITAMIN C EFFERVESCENT TAB 12S,,NOS,,,0,10,180,0,0,0,0,,
,CETRALON TAB 10S,,PACK,,,0,10,180,0,0,0,0,,
,CETRALON SYRUP 75ML,,NOS,,,0,10,180,0,0,0,0,,
,CETAPHIL SUN SPF50 LIPOSOMAL LOTION 50ML,,NOS,,,0,10,180,0,0,0,0,,
,CETAPHIL SUN SPF50 LIPOSOMAL LOTION 100ML,,NOS,,,0,10,180,0,0,0,0,,
,CETAPHIL SUN SPF50 LIGHT GEL 50ML,,NOS,,,0,10,180,0,0,0,0,,
,CETAPHIL SUN SPF50 LIGHT GEL 100ML,,NOS,,,0,10,180,0,0,0,0,,
,CETAPHIL SUN KIDS SPF 50 LIPOSOMAL LOTION 150ML,,NOS,,,0,10,180,0,0,0,0,,
,CETAPHIL SPF 50 UVA/UVB DEFENSE CREAM 50ML,,NOS,,,0,10,180,0,0,0,0,,
,CETAPHIL RESTORADERM BODY WASH 295ML,,NOS,,,0,10,180,0,0,0,0,,
,CETAPHIL RESTORADERM BODY MOISTURIZER 295ML,,NOS,,,0,10,180,0,0,0,0,,
,CETAPHIL PRO ECZEMA PRONE SKIN MOISTURIZER 295ML,,NOS,,,0,10,180,0,0,0,0,,
,CETAPHIL PRO ECZEMA PRONE SKIN BODY WASH 295ML,,NOS,,,0,10,180,0,0,0,0,,
,CETAPHIL PRO ECZEMA PRONE LOTION 295ML,,NOS,,,0,10,180,0,0,0,0,,
,CETAPHIL PRO ACNE PRONE SKIN FOAM WASH 235ML,,NOS,,,0,10,180,0,0,0,5,,
,CETAPHIL PRO ACNE PRONE MOISTURIZING LOTION 120ML,,NOS,,,0,10,180,0,0,0,5,,
,CETAPHIL OILY SKIN CLEANSER WITH PUMP 236ML,,NOS,,,0,10,180,0,0,0,0,,
,CETAPHIL OILY SKIN CLEANSER 125ML,,NOS,,,0,10,180,0,0,0,0,,
,CETAPHIL MOISTURIZING LOTION 236ML,,NOS,,,0,10,180,0,0,0,5,,
,CETAPHIL MOISTURIZING LOTION 118ML,,NOS,,,0,10,180,0,0,0,0,,
,CETAPHIL MOISTURIZING CREAM JAR 250GM,,NOS,,,0,10,180,0,0,0,0,,
,CETAPHIL MOISTURIZING CREAM 100GM,,NOS,,,0,10,180,0,0,0,5,,
,CETAPHIL LIP BALM SPF50 8ML,,NOS,,,0,10,180,0,0,0,5,,
,CETAPHIL HYDRATING EYE CREAM-SERUM 14ML,,NOS,,,0,10,180,0,0,0,0,,
,CETAPHIL GENTLE SKIN FOAMING CLEANSER 236ML,,NOS,,,0,10,180,0,0,0,0,,
,CETAPHIL GENTLE SKIN CLEANSING BAR 127GM,,NOS,,,0,10,180,0,0,0,0,,
,CETAPHIL GENTLE SKIN CLEANSER WITH PUMP 236ML,,NOS,,,0,10,180,0,0,0,5,,
,CETAPHIL GENTLE SKIN CLEANSER 118ML,,NOS,,,0,10,180,0,0,0,5,,
,CETAPHIL DERMA CONTROL SPF30 MOIST LOTION 120ML,,NOS,,,0,10,180,0,0,0,0,,
,CETAPHIL DERMA CONTROL FOAM WASH 235ML,,NOS,,,0,10,180,0,0,0,0,,
,CETAPHIL BRIGHTNESS REVEAL CREAMY CLEANSER 100GM,,NOS,,,0,10,180,0,0,0,0,,
,CETAPHIL BRIGHTNESS REFRESH TONER 150ML,,NOS,,,0,10,180,0,0,0,0,,
,CETAPHIL BABY GENTLE WASH AND SHAMPOO 400 ML,,NOS,,,0,10,180,0,0,0,0,,
,CETAPHIL BABY GENTLE WASH AND SHAMPOO 300 ML,,NOS,,,0,10,180,0,0,0,5,,
,CETAPHIL BABY DAILY LOTION PUMP 400ML,,NOS,,,0,10,180,0,0,0,0,,
,CETAPHIL BABY DAILY LOTION 400ML,,NOS,,,0,10,180,0,0,0,0,,
,CETAPHIL BABY DAILY LOTION 300ML,,NOS,,,0,10,180,0,0,0,0,,
,CETAPHIL ANTIBACTERIAL GENTLE CLEANSING BAR 127GM,,NOS,,,0,10,180,0,0,0,0,,
,CETAPHIL AFTER SUN REPAIR LOTION 100ML,,NOS,,,0,10,180,0,0,0,0,,
,CERUVIN 75MG TAB 28S,,PACK,,,0,10,180,0,0,0,0,STRIPS,4
,CERUMOL EAR DROPS 11ML,,NOS,,,0,10,180,0,0,0,0,,
,CERELAC WHEAT AND OATS WITH RED FRUITS 400GM,,NOS,,,0,10,180,0,0,0,0,,
,CERELAC WHEAT AND HONEY 400GM,,NOS,,,5,10,180,0,0,0,0,,
,CERELAC WHEAT AND FRUIT PIECES 400 GM,,NOS,,,0,10,180,0,0,0,0,,
,CERELAC WHEAT AND DATES 400GM,,NOS,,,6,10,180,0,0,0,0,,
,CERELAC WHEAT AND DATE PIECES 400GM,,NOS,,,0,10,180,0,0,0,0,,
,CERELAC WHEAT 400GM,,NOS,,,3,10,180,0,0,0,0,,
,CERELAC WHEAT & FRUITS 400GM,,NOS,,,6,10,180,0,0,0,0,,
,CERELAC RICE 400GM,,NOS,,,6,10,180,0,0,0,0,,
,CERAZETTE TAB 28S,,PACK,,,0,10,180,0,0,0,0,,
,CERAVE SA SMOOTHING CLEANSER 236ML,,NOS,,,0,10,180,0,0,0,5,,
,CERAVE SA RENEWING FOOT CREAM 3OZ,,NOS,,,0,10,180,0,0,0,0,,
,CERAVE MOISTURIZING LOTION 8OZ,,NOS,,,0,10,180,0,0,0,5,,
,CERAVE MOISTURIZING LOTION 16OZ,,NOS,,,0,10,180,0,0,0,0,,
,CERAVE MOISTURIZING CREAM 50ML,,NOS,,,0,10,180,0,0,0,5,,
,CERAVE MOISTURIZING CREAM 16OZ,,NOS,,,0,10,180,0,0,0,0,,
,CERAVE MOISTURIZING CREAM 12OZ,,NOS,,,0,10,180,0,0,0,5,,
,CERAVE HYDRATING CLEANSER 8OZ,,NOS,,,0,10,180,0,0,0,5,,
,CERAVE HYDRATING CLEANSER 16OZ,,NOS,,,0,10,180,0,0,0,5,,
,CERAVE FOAMING FACIAL CLEANSER 8OZ,,NOS,COSMETICS,,0,10,180,0,0,0,5,,
,CERAVE FOAMING FACIAL CLEANSER 16OZ,,NOS,,,4,10,180,0,0,0,5,,
,CERAVE FACIAL MOISTURIZING PM LOTION 52ML,,NOS,,,0,10,180,0,0,0,5,,
,CERAVE BLEMISH CONTROL GEL 40ML,,NOS,,,0,10,180,0,0,0,5,,
,CERAVE BLEMISH CONTROL CLEANSER 236ML,,NOS,,,0,10,180,0,0,0,5,,
,CEPHADAR FORTE 500MG TAB 20S,,PACK,CAPSULES,,2,10,180,0,0,0,0,STRIPS,2
,CEPHADAR FORTE 500MG CAPS 10S(BULK),,NOS,,,0,10,180,0,0,0,0,,
,CEPHADAR FORTE 250MG SUSPENSION 100 ML,,NOS,,,0,10,180,0,0,0,0,,
,CEPHADAR 125MG SUSPENSION 100 ML,,NOS,,,0,10,180,0,0,0,0,,
,CENTRUM WOMEN CAPS 60S,,NOS,HEALTH AND WELLNESS,,16,10,180,0,0,0,0,,
,CENTRUM SILVER TAB 30S,,NOS,HEALTH AND WELLNESS,,4,10,180,0,0,0,0,,
,CENTRUM SILVER TAB 100S,,NOS,,,0,10,180,0,0,0,0,,
,CENTRUM MEN TAB 60S,,NOS,HEALTH AND WELLNESS,,Infinity,10,180,0,0,0,0,,
,CENTRUM LUTEIN TAB 30S,,NOS,HEALTH AND WELLNESS,,20,10,180,0,0,0,0,,
,CENTRUM KIDS GUMMIES 30S,,,,,0,10,180,3.9,5,0,0,,
,CENTRUM IMMUNE SUPPORT 60S,,NOS,,,0,10,180,0,0,0,0,,
,CENTRUM ENERGY TAB 30S,,NOS,,,2,10,180,0,0,0,0,,
,CELENES VIT C 12.5% OATS NIACINAMIDE SERUM 30ML,,NOS,COSMETICS,,1,10,180,0,0,0,5,,
,CELENES SEA BUCKTHRON FOAMING GEL 250ML,,NOS,COSMETICS,,0,10,180,0,0,0,5,,
,CELENES DRY TOUCH SPF 50 SUNSCREEN FLUID 50ML,,NOS,COSMETICS,,0,10,180,0,0,0,0,,
,CELENES CLOUDBERRY HAND CREAM 75ML,,NOS,COSMETICS,,6,10,180,0,0,0,5,,
,CELENES CLOUDBERRY CRACKED HEEL CREAM 75ML,,NOS,COSMETICS,,0,0,0,0,0,0,5,,
,CELENES CLOUDBERRY CRACKED HEEL CREAM 75 ML,,,,,0,10,180,2.88,4.62,0,5,,
,CELEBREX 200MG CAP 30S,,PACK,,,0,10,180,0,0,0,0,STRIPS,3
,CELEBREX 200MG CAP 10S,,PACK,,,0,10,180,0,0,0,0,,
,CELEBREX 100MG CAP 20S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,CEGROVIT EFFERVESCENT TAB 10S,,NOS,,,0,10,180,0,0,0,0,,
,CEFUZIME 500MG TAB 10S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,CEFUZIME 250MG TAB 10S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,CEFUTIL 500MG TAB 10S,,NOS,TABLETS,,67,10,180,0,0,0,0,,
,CEFUTIL 250MG TAB 10S,,NOS,,,0,10,180,0,0,0,0,,
,CEFTRIAXONE 1GM INJ IV,,NOS,,,0,10,180,0,0,0,0,,
,CEFRIN 500MG CAPS 20S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,CEFRIN 250MG CAPS 10S,,NOS,,,0,10,180,0,0,0,0,,
,CEFRIN 125MG SUSP 100ML,,NOS,,,0,10,180,0,0,0,0,,
,CEFRAX 400MG TAB 5S,,NOS,,,0,10,180,0,0,0,0,,
,CEFRAX 200MG CAPS 10S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,CEFRAX 100MG/5ML SUSP 30ML,,NOS,,,0,10,180,0,0,0,0,,
,CEFRAMED 500MG CAPS 20S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,CEFPROZ 250 SUSP 50ML,,NOS,,,0,10,180,0,0,0,0,,
,CEFPROZ 250 SUSP 100ML,,NOS,,,0,10,180,0,0,0,0,,
,CEFPROZ 125 SUSP 50ML,,NOS,,,0,10,180,0,0,0,0,,
,CEFPO 200MG TAB 14S,,PACK,,,2,10,180,0,0,0,0,STRIPS,2
,CEFOVEX 500MG TAB 10S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
