SL,product_name,number,expiry_date,purchase_price,price_per_unit,sale_price,stock,,,
139,OMAFEN 400MG TAB 10S (BULK),524023,1/10/2027,0.103,0.103,0.25,100,,,
140,OMATAN 500MG TAB 20S,725003,1/1/2028,0.564,0.564,1.1,22,,,
141,OMEGA 3 PLUS CAPS 20S,1022769,1/10/2025,2.29,2.29,3.5,12,,,
142,OMEPREX 20MG TAB 14S,F240047,1/12/2027,1.1,1.1,3.07,2,,,
143,OMNICEF SUSP 40ML,3079,1/11/2026,5.5,5.5,6.17,1,,,
144,OMOL EXTRA TAB 20S,3524001,1/7/2027,0.194,0.194,0.71,8.5,,,
145,OPTIDEX T EYE DROPS 5ML,AL0493,1/10/2025,1.2,1.2,1.93,6,,,
146,OPTIFLOX OPHTHALMIC SOLUTION 5ML,AK0125,1/9/2025,0.771,0.771,1.24,13,,,
147,ORLIC CAPS 120S,123469,1/9/2026,2.1,2.1,3,1,,,
148,ORS 30GM SACHETS 26S,424001,1/6/2027,4.29,4.29,6.6,1.653846154,,,
149,ORTHOFIT ELBOW SUPPORT,1000,1/1/2029,1.059,1.059,2,10,,,
150,ORTHOFIT LUMBAR SUPPORT XL,1000,1/1/2029,6.5,6.5,13,1,,,
151,ORTHOFIT THIGH SUPPORT,1000,1/1/2029,1.38,1.38,2.6,3,,,
152,ORTHOTEC COOLER BAG WITH DIGITAL DISPLAY 2113TD,1000,1/1/2029,6.6,6.6,9.43,1,,,
153,OSTEOCARE PLUS 84S,OP2308,1/12/2025,6.535,6.535,8.1,1,,,
154,OTOCOL EAR DROPS 10ML,AA301,1/10/2026,0.591,0.591,0.72,4,,,
155,OTRI ALLERGY NASAL SPRAY 60MD,WY2E,1/6/2026,2.249,2.249,2.74,1,,,
156,OXYGEN CYLINDER SET WITH TROLLEY 10LTR,1000,1/1/2028,105,105,137,1,,,
157,PAMPERS NO 1 PREMIUM CARE 22S,42482650,1/9/2027,1.371,1.371,1.72,2,,,
158,PAMPERS NO 3 DOUBLE 46S,2650R12,1/8/2027,3.925,3.925,4.57,1,,,
159,PAMPERS NO 3 PREMIUM CARE DOUBLE 62S,265012,1/7/2026,6.84,6.84,7.72,3,,,
160,PAMPERS NO 5 DOUBLE 38S,26501118,1/8/2027,3.969,3.969,4.475,4,,,
161,PANALEX EXTRA 30S,15123,1/10/2025,0.39,0.39,0.75,9.666666667,,,
162,PANTOGAR CAPS 90S,B00059070,1/9/2026,13.5,13.5,33,0.833333333,,,
163,PANTOGAR HAIR TONIC MEN 100ML,41261,1/11/2025,0,0,8.6,1,,,
164,PANTOGAR HAIR TONIC WOMEN 100ML,43866,1/2/2027,4.745,4.745,7.3,1,,,
165,PAPERMINT COOL CAPS BOX 40S,PMSMM23005,1/5/2026,1.5,1.5,1.8,15,,,
166,PARODONTAX EXTRA FRESH COMPLETE PROTECTION 75ML,42834KUUA,1/8/2027,2.546,2.546,2.928,1,,,
167,PARODONTAX ULTRA CLEAN TOOTHPASTE 75ML,H015,1/10/2027,2.07,2.07,2.381,2,,,
168,PARODONTAX WHITENING COMPLETE PROTECTION 75ML,42374KWB,1/6/2027,2.546,2.546,2.928,4,,,
169,PASANTE COOLING CONDOM 3S,214706,1/10/2026,0,0,1,3,,,
170,PASANTE PASSION CONDOMS 3S,214405,1/10/2026,0,0,1,4,,,
171,PASANTE REGULAR CONDOM 3S,214403,1/10/2026,0,0,1,2,,,
172,PECTOL CHERRY VIT C LOZENGES 8S,41C144,1/4/2026,0.185,0.185,0.475,11,,,
173,PECTOL HONEY LEMON VIT C LOZENGES 8S,51C184,1/5/2026,0.185,0.185,0.475,37,,,
174,PEDIFLOR KIDS TOOTHPASTE GREEN APPLE 70GM,BPG24002,1/1/2027,1.344,1.344,2.1,4,,,
175,PEPTAZOL 15MG CAPS 14S,2000526,1/4/2027,1.23,1.23,1.71,2,,,
176,PHARMACERIS 1+1 OFFER BROAD SPECTRUM CREAM 50ML,4A10A,1/1/2027,7.02,7.02,9,2,,,
177,PHARMACERIS H STIMUFORTEN INTNSV HAIR SPRAY 125ML,3C23E,1/3/2026,9,9,12,1,,,
178,PHARMACERIS H STIMUPURIN HAIR GROWTH SHAMPOO 250ML,4H30D,1/8/2027,3.12,3.12,8,1,,,
179,PHARMACERIS H-PURIN SPCL DRY/OIL A/D SHAMPOO 250ML,3J13D,1/10/2026,6.75,6.75,9,1,,,
180,PHARMACERIS SPF 30 SEBO MOISTATIC CREAM 50ML,4B12C,1/2/2027,7.8,7.8,10,1,,,
181,PHARMATON CAPSULES 30S,7713101,1/7/2026,5.17,5.17,6.3,2,,,
182,PHYTO ANTI HAIR LOSS CAPS 84S,TAVV04,1/6/2027,29.8,29.8,35,1,,,
183,PILES BASIN TUB 1S,1000,1/1/2029,4,4,7,1,,,
184,PILEX OINTMENT 30GM,112302509,1/8/2026,0.57,0.57,2.27,7,,,
185,PLAVIX 75MG TABS 28S,FA1663,1/3/2027,25.056,25.056,30.53,1,,,
186,PORTABLE MESH NEBULISER MASK,2000810,1/1/2030,1,1,1.5,4,,,
187,PORTABLE ORAL IRRIGATOR,1000,1/1/2029,3.2,3.2,7.2,2,,,
188,POTATO BREAST PUMP,1000,1/1/2029,0.9,0.9,1.2,1,,,
189,PRE NAN NO 2 400GM,40560346AA,1/2/2026,3.95,3.95,4.241,1,,,
190,PREGNACARE PLUS 28TAB+28CAP 56S,PP2417,1/11/2026,9.12,9.12,12,1,,,
191,PREMIER ADULT DIAPERS LARGE 30S,A230301,1/3/2026,4.814,4.814,7.2,4,,,
192,PRIMALAC ULTIMA NO 1 400GM,30469691,1/7/2026,4.095,4.095,4.5,3,,,
193,PRIMALAC ULTIMA NO 2 400GM,30473343,1/11/2026,3.8,3.8,4.5,2,,,
194,PRIMALAC ULTIMA NO 3 400GM,30473245,1/11/2026,0,0,0,2,,,
195,PROTON 20MG TAB 14S,2000838,1/4/2027,1.84,1.84,2.63,1,,,
196,PROTON 40MG TAB 14S,1154792,1/2/2027,2.91,2.91,4.16,1,,,
197,PULMICORT 0.25MG/ML NEBULISER SOLUTION 4S,SEVT,1/4/2026,9.11,9.11,11.11,0.25,,,
198,PULMICORT 0.5MG/ML NEBULISER SOLUTION 4S,PEXZ,1/4/2026,14.4,14.4,17.55,0.75,,,
199,PURE ANTI PERSPIRANT FRESH ROLL ON 60ML,030724O1,1/7/2027,1.688,1.688,3.7,3,,,
200,PURE HAIR SERUM WITH KERATIN 90ML,2333162,1/8/2026,2.85,2.85,5.53,1,,,
201,PURE ORGANIC GINGER HYDROGEL MASK 1S,2000644,1/8/2027,0.825,0.825,1.9,4,,,
202,PURE Q10 SERUM DEO NATURAL FRESH ROLL ON 50ML,2333182,1/8/2026,2.063,2.063,4,5,,,
203,PURE VIPER VENOM HYDROGEL MASK 1S,2000647,1/8/2027,0.825,0.825,1.9,3,,,
204,Q+A HYALURONIC FACE SERUM 30ML,A12441,1/1/2028,2.243,2.243,4.38,4,,,
205,QV BABY BAR 100GM,J3005,1/5/2029,2.325,2.325,3.1,1,,,
206,QV FLARE UP CREAM 100GM,57006,1/1/2029,5.84,5.84,8,1,,,
207,QV INTENSIVE CREAM 100GM,57076,1/3/2027,5.11,5.11,7.732,2,,,
208,QV KIDS MOISTURISING CREAM 100GM,55935,1/3/2028,4.875,4.875,6.5,2,,,
209,QV KIDS WASH 200GM,55102,1/7/2025,3.75,3.75,5,1,,,
210,QV MOISTURISING CREAM WITH PUMP 250GM,56592,1/9/2026,9,9,12,2,,,
211,QV MOISTURISING CREAM WITH PUMP 500GM,57935,1/8/2029,12.375,12.375,16.5,1,,,
212,QV MOISTURIZING CREAM 50 GM,57617,1/5/2029,2.45,2.45,3.5,3,,,
213,QV SKIN LOTION 250ML,57071,1/1/2029,5.99,5.99,7.987,1,,,
214,RACIPER 40MG TAB 28S,PTE55728,1/11/2025,6.52,6.52,8.59,1,,,
215,RADIAN ICE ROLL ON 75ML,165232,1/8/2026,2.325,2.325,2.9,1,,,
216,RAPID COOL GEL 50GM,RCJ287,1/12/2025,0,0,2.5,5,,,
217,REDEX 10MG TAB 2S,24275,1/10/2028,1.1,1.1,1.85,9,,,
218,RELEZIN 2MG TAB 30S,542M,1/11/2027,1.035,1.035,1.64,3.333333333,,,
219,RENU MULTIPLUS SOLUTION 240ML,MJ477,1/6/2026,4.65,4.65,6.25,1,,,
220,REPARIL-DRAGEES 20MG TAB 40S,8185849,1/4/2029,2.034,2.034,2.48,4,,,
221,REPARIL-GEL N 40GM,8186683,1/7/2027,1.19,1.19,1.45,8,,,
222,REVITAL GINSENG PLUS 30S,RG00124,1/7/2027,3.075,3.075,4.25,2,,,
223,RHEUMA REST ROLL ON 50ML,224148,1/7/2025,1.311,1.311,2.69,26,,,
224,RICONIA TAB 100S,DFF4757B,1/6/2026,9.52,9.52,13.125,0.9,,,
225,RINOFLUX SODIUM 5ML SALINE SOLUTION 20S,24104115,1/10/2029,1.54,1.54,2,0.75,,,
226,ROACCUTANE 10MG CAPS 30S,B9260B11,1/6/2026,8.814,8.814,10.74,17.66666667,,,
227,ROACCUTANE 20MG CAPS 30S,B9941B01,1/9/2027,12.13,12.13,14.78,10.66666667,,,
228,ROFENAC 1% GEL 50GM,1154254,1/2/2027,1.042,1.042,1.27,4,,,
229,ROSSMAX NEBULIZER NE100,1000,1/1/2029,13,13,26,2,,,
230,ROSUVAS 20MG TAB 30S,PTE5549A,1/12/2025,7.444,7.444,9.07,1.333333333,,,
231,ROVCO BREAST PUMP,1000,1/1/2029,1.2,1.2,1.9,2,,,
232,ROVCO NIPPLE TRACTOR,1000,1/1/2029,0.8,0.8,1.3,13,,,
233,RUMALAYA FORTE TAB 60S,112300808,1/2/2026,2,2,3.55,0.5,,,
234,S-26 ULTIMA-2 400GM,41940017A5,1/7/2026,4.925,4.925,5.46,1,,,
235,SAPOFEN 600MG TAB 30S,1147886,1/5/2027,0.915,0.915,1.45,6.666666667,,,
236,SAPOFEN JUNIOR SUSP 145ML,1148144,1/9/2025,0.725,0.725,1.06,23,,,
237,SCOPINAL 10MG TAB 20S,2575,1/9/2028,0.656,0.656,0.8,4,,,
238,SEACOD 300MG CAPS 100S,SB00624,1/5/2027,1.5,1.5,2.35,1,,,
239,SEBAMED ANTI STRETCH MARK CREAM 200ML,2001005,1/8/2025,3.656,3.656,4.9,2,,,
240,SEBAMED CLEANSING BAR SENSITIVE SKIN 100GM,30002322,1/11/2026,0.975,0.975,1.27,3,,,
241,SEBAMED CLEAR FACE CLEANSING BAR 100GM,30002209,1/7/2026,1.105,1.105,1.541,1,,,
242,SEBAMED CLEAR FACE CLEANSING FOAM 50ML,30001010,1/8/2026,0.818,0.818,1.1,7,,,
243,SEBAMED SPF50 VERY HIGH SUNCARE CREAM 75ML,40028006,1/3/2027,4.02,4.02,5.287,2,,,
244,SENERGY 10/160 MG TAB 30S,796M,1/12/2026,1.583,1.583,4.55,0.666666667,,,
245,SENSODYNE CLINICAL WHITE STAIN PROTECTOR TP 75ML,42711KWB,1/7/2026,3.23,3.23,3.714,3,,,
246,SENSODYNE RAPID ACTION TOOTHPASTE 75ML,FW78,1/8/2026,2.919,2.919,3.357,1,,,
247,SENSODYNE SENSITIVITY & GUM WHTNG TOOTHPASTE 75ML,BNFN4H,1/7/2026,2.919,2.919,3.357,1,,,
248,SENSODYNE SENSITIVITY AND GUM TOOTHPASTE 75ML ,BNF53P,1/6/2026,2.919,2.919,3.357,1,,,
249,SEVEN OCEANS 300MG COD LIVER OIL 100S,S2410316,1/6/2027,2.79,2.79,3.4,2,,,
250,SIMILAC 3 TOTAL COMFORT 820GM,67465KU01,1/7/2026,7.725,7.725,7.9,-1,,,
251,SIMILAC NO 1 TOTAL COMFORT GOLD 820GM,69487QU02,1/9/2026,8.031,8.031,9.2,2,,,
252,SIMILAC NO 3 GOLD 800GM,65472NT,1/5/2026,6.373,6.373,7.1,1,,,
253,SINOMARIN BABIES NASAL DECONGESTANT VIAL 18S,117,1/9/2026,2.55,2.55,3.32,1,,,
254,SIRDALUD 4MG 30S,A01286,1/1/2026,2.7,2.7,3.31,2.333333333,,,
255,SMILE RECHARGABLE MESH NEBULISER,1000,1/1/2029,27,27,37.5,1,,,
256,SODIUM BICARBONATE EAR DROPS 10ML,SBD22008,1/10/2025,0.36,0.36,0.5,5,,,
257,SOLGAR CALCIUM MAGNESIUM PLUS ZN TAB 100S,4270UM0717,1/9/2028,3.108,3.108,4.2,1,,,
258,SOLGAR CHELATED MAGNESIUM TAB 100S,4332UM0710,1/8/2027,4.12,4.12,5.6,2,,,
259,SPASMOMEN 40MG TAB 30S,41802A,1/2/2027,2.22,2.22,2.79,3,,,
260,SPASMOTALIN 100MG TAB 20S,7083002,1/7/2025,0.65,0.65,1.06,1,,,
261,STOUT FEEL THE MAGIC MULTITEXTURED CONDOM 10S,ST00623,1/1/2026,0.833,0.833,2.5,13,,,
262,STOUT ULTRA RIBBED BUBBLEGUM COMDOM 10S,ST008,1/1/2026,0.667,0.667,2,1,,,
263,STOUT ULTRA RIBBED STRAWBERRY COMDOM 10S,ST007,1/1/2026,0.667,0.667,2,5,,,
264,STOUT XTREMEFEEL ULTRA THIN CONDOM 10S,ST002,1/1/2026,0.833,0.833,2.5,6,,,
265,STREPSILS HONEY & LEMON LOZENGES 24S,RE301,1/7/2026,1.083,1.083,1.843,4.5,,,
266,STREPSILS WARM GINGER LOZENGES 16S,RK533,1/9/2025,1.083,1.083,1.843,5.5,,,
267,SUDOCREM ANTISEPTIC HEALING CREAM 125GM,139045,1/3/2026,1.88,1.88,2.35,1,,,
268,SUDOCREM ANTISEPTIC HEALING CREAM 250GM,139046,1/1/2026,2.95,2.95,3.7,4,,,
269,SUNGLASS KIDS OR BLEU 2,1000,1/1/2029,1.2,1.2,2,2,,,
270,SUNGLASS KIDS OR BLEU 3,1000,1/1/2029,1.8,1.8,3,1,,,
271,SUNGLASS KIDS OR BLEU 4.5 ,1000,1/1/2029,2.7,2.7,4.5,11,,,
272,SUNGLASS OR BLEU 7,1000,1/1/2029,4.2,4.2,7,2,,,
273,SUNGLASS OR BLEU 9,1000,1/1/2029,5.4,5.4,9,11,,,
274,SUNGLASS OR BLEU WITH POCKET,1000,1/1/2029,5.4,5.4,10.1,1,,,
275,SUPRAX 200MG CAPS 8S,230259,1/7/2026,4.8,4.8,5.95,1,,,
276,SUPRAZOLE 200MG TAB 20S,N183,1/1/2028,0.61,0.61,0.93,1,,,
277,SURECURE GEL 30GM,AM0326,1/11/2025,1.49,1.49,1.95,47,,,
278,SURGICAL TAPE PE 2.5 CM MAXMED ,23903,1/2/2028,0.3,0.3,0.5,10,,,
279,SURGICAL TAPE PE 5 CM SURGIMED,20922,1/9/2025,0.65,0.65,1.2,6,,,
280,SWANSON 5-HTP MOOD & STRESS SUPPORT 50MG CAPS 60S,258231,1/1/2027,3,3,6.3,1,,,
281,SYNJARDY 12.5MG/1000MG TAB 60S,G44447,1/9/2027,16.562,16.562,20.18,0.833333333,,,
282,THE ORDINARY SALICYLIC ACID 2% SOLUTION 30ML,3JJY,1/10/2025,5.46,5.46,6.707,2,,,
283,THIOTACID 300MG TAB 30S,2309685,1/9/2026,4.26,4.26,5.2,4.333333333,,,
284,TIDILOR 10MG TAB 30S,1211018,1/11/2025,1.033,1.033,2.14,1.333333333,,,
285,TOBRADEX OPHTHALMIC OINTMENT 3.5GM,VHN03A,1/5/2026,1.723,1.723,2.1,4,,,
286,TOBREX EYE OINTMENT 3.5GM,A11342A,1/5/2026,1.255,1.255,1.53,1,,,
287,TOPCET CREAM 30GM,4AG013A,1/7/2026,0.41,0.41,0.6,1,,,
288,TRAJENTA 5MG TAB 30S,AC2178A,1/2/2027,10.956,10.956,13.35,1.666666667,,,
289,TRIAXONE 1GM INJ IV 1S,1628,1/6/2026,2.16,2.16,6.73,4,,,
290,TURTLES ORAL SYRINGE ,1000,1/1/2029,0.2,0.2,0.3,4,,,
291,TYROSUR POWDER 20GM ,24E061A,1/4/2027,2.127,2.127,3,3,,,
292,UNIDOX 100MG CAPS 10S,585H,1/11/2027,0.703,0.703,1.37,9,,,
293,VAVO SHAMPOO 100ML,4NN822,1/1/2027,1.256,1.256,1.99,7,,,
294,VENTOLIN 0.5% RSPIRATOR SOL 20ML,Y83C,1/1/2026,1.38,1.38,2.01,14,,,
295,VERINE SR CAP 30S,2000353,1/4/2027,3.15,3.15,4.15,1,,,
296,VIBRAMYCIN 100MG TAB 10S,C053903,1/7/2029,2.93,2.93,3.57,3,,,
297,VICHY CAPITAL SPF50 BB TINTED DRYTOUCH FLUID 50ML,54Y203,1/1/2028,7.499,7.499,9.614,1,,,
298,VICHY LIFTACTIV COLLAGEN SPECIALIST CREAM 50ML,54X500,1/5/2026,19.871,19.871,26.128,1,,,
299,VICHY LIFTACTIV SUPREME VITAMIN C SERUM 20ML,54Y75B,1/7/2027,0,0,26.1,1,,,
300,VICHY MINERAL 89 SOLUTION 50ML,54X203,1/2/2026,12.077,12.077,15.483,1,,,
301,VIRGYNO VIRGIN KONICARE SOAP 125GM,KTV01090322,1/9/2027,0,0,3.5,3,,,
302,VISIONACE CAPS 30S,51121,1/8/2025,2.825,2.825,7.23,1,,,
303,VISSCO TENNIS ELBOW PRO SUPPORT,1000,1/1/2029,1.716,1.716,2.2,3,,,
304,VITALAE NO 2 ADVANCED 400GM,2P230387432,1/11/2025,3.124,3.124,3.5,4,,,
305,VITAPLUS EAR PLUG 3S,M069D23,1/1/2029,1.235,1.235,1.8,4,,,
306,VOLTAREN RETARD 100MG TAB 10S,TFPC3,1/2/2027,2.421,2.421,2.95,5,,,
307,WELLA BLONDOR GELI 1+3 10GM,91009597,1/1/2027,0.325,0.325,0.5,3,,,
308,WINEX 200MG CAPS 8S,4BG191,1/6/2027,1.893,1.893,3.69,1,,,
309,XERACTAN 20MG CAPS 30S,1403136,1/12/2026,9.211,9.211,12.57,15,,,
310,XIGDUO XR 10MG/1000MG TAB 30S,PN0059,1/10/2025,1.4,1.4,15.68,4,,,
311,XYLOPHIL 2% GEL 30GM,I124,1/6/2026,0.36,0.36,0.47,2,,,
312,XYRIO 20MG TAB 4S,TY4288,1/10/2025,4.203,4.203,6.83,1,,,
313,ZAHRA TAB 21S,3ZA004C,1/7/2026,2,2,2.18,1,,,
314,ZECUF SUGARFREE LOZENGES HERBAL 24S,KZH24005,1/4/2027,0.591,0.591,1.98,6,,,
315,ZED 50MG TAB 4S,5SJ001D,1/1/2028,5.1,5.1,7.38,1,,,
316,ZESTRIL 10 MG TAB 28S,3036456,1/8/2027,2.306,2.306,2.81,3,,,
317,ZETRON 250MG CAPS 6S,3TC307,1/12/2026,2.75,2.75,3.9,1,,,
318,ZIMAX 300MG/7.5ML ORAL SUSP 22.5ML,1142217,1/11/2025,2.02,2.02,2.91,1,,,
319,ZINC OXIDE PLASTER 1.25CM,1000,1/1/2028,0.512,0.512,0.8,4,,,
320,ZINCOVIT SYRUP 200 ML,ZVSE24012,1/9/2025,1.026,1.026,2.5,2,,,
321,ZINK C VIT C WITH ZINC EFFERVESCENT TAB 20S,81417,1/10/2026,1.8,1.8,2.6,29,,,
322,ZINNAT 500MG TAB 10S,AM6X,1/8/2026,6.722,6.722,8.19,1,,,
323,ZINOXIMOR 500MG TAB 14S,3CA839,1/6/2026,4.283,4.283,8.35,1,,,
324,ZYLORIC 100MG TAB 100S,P0003695,1/5/2026,4.5,4.5,4.75,1,,,
325,ZYNEX-20MG CAPS 14S,4EI006A,1/4/2026,2.25,2.25,3.23,1.5,,,
326,ZYNOSTAT 40MG TAB 30S,14241466A,1/6/2026,3.1,3.1,4.11,1,,,
327,ZYROSA 20MG TAB 28S ,3RS0028,1/4/2026,11.975,11.975,14.6,1,,,
